ID,PARENTID,ORGTYPE,UIC,SUBUNIT,LDUIC,TITLE,PARNO,GRADE,POSCO,ERC,OFF,WO,ENL,MIL,CIV,AUTHEQP,RUNDATE
72060795783665893,72060793958881145,BL,,,,#1 Intelligence Analyst,107,E-3,35F1O,,0,0,1,1,0,0,23-Mar-2026
72060795783665893,72060795783665893,EQ,,,,MASK SYSTEM CHEMICA,107,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795783665893,72060795783665893,EQ,,,,BAYONET MULTI SYS M9,107,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060795783665893,72060795783665893,EQ,,,,CARBINE 5.56MILL M4A1,107,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060795783665893,72060795783665893,EQ,,,,SIGHT REFLEX COLLIMA,107,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060795783665894,72060793958881145,BL,,,,#2 Intelligence Analyst,107,E-4,35F1O,,0,0,1,1,0,0,23-Mar-2026
72060795783665894,72060795783665894,EQ,,,,CARBINE 5.56MILL M4A1,107,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060795783665894,72060795783665894,EQ,,,,SIGHT REFLEX COLLIMA,107,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060795783665894,72060795783665894,EQ,,,,MASK SYSTEM CHEMICA,107,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795783665894,72060795783665894,EQ,,,,BAYONET MULTI SYS M9,107,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881145,72060793958881145,EQ,,,,RADIO SET AN/VRC-90F,107,,R68044,A,0,0,0,0,0,1,23-Mar-2026
72060793958881145,72060793958881145,EQ,,,,COMPUTER SYS: DIG,107,,C27963,A,0,0,0,0,0,1,23-Mar-2026
72060793958881145,72060793958881145,EQ,,,,POWER SUPPLY,107,,P40750,A,0,0,0,0,0,1,23-Mar-2026
72060793958881145,72060793958881145,EQ,,,,ANT GRP OE-254()/GRC,107,,A79381,A,0,0,0,0,0,1,23-Mar-2026
72060793958881145,72060793958881145,EQ,,,,ENCRYPTION-DECRYPTI,107,,E05008,A,0,0,0,0,0,1,23-Mar-2026
72060793958881145,72060793958881145,EQ,,,,COMPUTER SYSTEM DIGIT,107,,C05037,A,0,0,0,0,0,1,23-Mar-2026
72060793958881145,72060793958881145,EQ,,,,"SERVER,INTELLIGENCEFU",107,,A35397,A,0,0,0,0,0,1,23-Mar-2026
72060793958881149,72060793958881127,UN,,,,Current Operations (CUOPS)/Survey Design,108,,,,0,1,1,2,0,0,23-Mar-2026
72060793979034349,72060793958881149,BL,,,,Construction Engineer Technician,108,W-3,120A0,,0,1,0,1,0,0,23-Mar-2026
72060793979034349,72060793979034349,EQ,,,,MASK SYSTEM CHEMICA,108,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034349,72060793979034349,EQ,,,,CARBINE 5.56MILL M4A1,108,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793979034349,72060793979034349,EQ,,,,SIGHT REFLEX COLLIMA,108,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793979034349,72060793979034349,EQ,,,,BAYONET MULTI SYS M9,108,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060794739018586,72060793958881149,CR,,,,Truck: Light Cargo/Troop,108,,,,0,0,1,1,0,0,23-Mar-2026
72060793958881152,72060794739018586,BL,,,,Technical Engineer Specialist,108,E-4,12T1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881152,72060793958881152,EQ,,,,SIGHT REFLEX COLLIMA,108,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881152,72060793958881152,EQ,,,,MASK SYSTEM CHEMICA,108,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881152,72060793958881152,EQ,,,,CARBINE 5.56MILL M4A1,108,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881152,72060793958881152,EQ,,,,BAYONET MULTI SYS M9,108,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060794739018586,72060794739018586,EQ,,,,RADIO SET AN/VRC-90F,108,,R68044,A,0,0,0,0,0,1,23-Mar-2026
72060794739018586,72060794739018586,EQ,,,,TLR CGO HI MOB 3/4T,108,,T95992,A,0,0,0,0,0,1,23-Mar-2026
72060794739018586,72060794739018586,EQ,,,,NIGHT VIS G AN/PVS-7A,108,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060794739018586,72060794739018586,EQ,,,,TRK UT EX CAP M1152A1,108,,T37588,A,0,0,0,0,0,1,23-Mar-2026
72060793958881149,72060793958881149,EQ,,,,COMPUTER SYS: DIG,108,,C27963,A,0,0,0,0,0,1,23-Mar-2026
72060793958881149,72060793958881149,EQ,,,,"TRANSFER UNIT,CRYPTOG",108,,C05002,A,0,0,0,0,0,1,23-Mar-2026
72060793958881153,72060793958881127,UN,,,,Current Operations (CUOPS)/Technical Team,109,,,,1,0,1,2,0,0,23-Mar-2026
72060793979034353,72060793958881153,BL,,,,Construction Management Officer,109,O-3,12A00,,1,0,0,1,0,0,23-Mar-2026
72060793979034353,72060793979034353,EQ,,,,SIGHT REFLEX COLLIMA,109,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793979034353,72060793979034353,EQ,,,,MASK SYSTEM CHEMICA,109,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034353,72060793979034353,EQ,,,,CARBINE 5.56MILL M4A1,109,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793979034353,72060793979034353,EQ,,,,BAYONET MULTI SYS M9,109,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881155,72060793958881153,CR,,,,Truck: Light Cargo/Troop,109,,,,0,0,1,1,0,0,23-Mar-2026
72060794020462721,72060793958881155,BL,,,,Technical Engineer Specialist,109,E-4,12T1O,,0,0,1,1,0,0,23-Mar-2026
72060794020462721,72060794020462721,EQ,,,,MASK SYSTEM CHEMICA,109,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060794020462721,72060794020462721,EQ,,,,SIGHT REFLEX COLLIMA,109,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060794020462721,72060794020462721,EQ,,,,CARBINE 5.56MILL M4A1,109,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060794020462721,72060794020462721,EQ,,,,BAYONET MULTI SYS M9,109,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881155,72060793958881155,EQ,,,,NIGHT VIS G AN/PVS-7A,109,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060793958881155,72060793958881155,EQ,,,,TRK UT EX CAP M1152A1,109,,T37588,A,0,0,0,0,0,1,23-Mar-2026
72060793958881155,72060793958881155,EQ,,,,RADIO SET AN/VRC-90F,109,,R68044,A,0,0,0,0,0,1,23-Mar-2026
72060793958881155,72060793958881155,EQ,,,,NA SE SA AN/PSN-13(A),109,,N96248,A,0,0,0,0,0,1,23-Mar-2026
72060793958881153,72060793958881153,EQ,,,,"TRANSFER UNIT,CRYPTOG",109,,C05002,A,0,0,0,0,0,1,23-Mar-2026
72060793958881157,72060793958881127,UN,,,,Current Operations (CUOPS)/Support Staff,110,,,,1,0,0,1,0,0,23-Mar-2026
72060793958881158,72060793958881157,BL,,,,Command Judge Advocate (JA),110,O-4,27A00,,1,0,0,1,0,0,23-Mar-2026
72060793958881158,72060793958881158,EQ,,,,MASK SYSTEM CHEMICA,110,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881158,72060793958881158,EQ,,,,"PISTOL,9MM,SEMIAUTO",110,,P05043,A,0,0,0,0,0,1,23-Mar-2026
72060793958881158,72060793958881158,EQ,,,,BAYONET MULTI SYS M9,110,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881157,72060793958881157,EQ,,,,COMPUTER SYS: DIG,110,,C27963,A,0,0,0,0,0,1,23-Mar-2026
72060793958881160,72060793958881127,UN,,,,Intelligence Cell,111,,,,1,0,2,3,0,0,23-Mar-2026
72060793979034360,72060793958881160,BL,,,,Engineer Intelligence Officer,111,O-3,12A00,,1,0,0,1,0,0,23-Mar-2026
72060793979034360,72060793979034360,EQ,,,,CARBINE 5.56MILL M4A1,111,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793979034360,72060793979034360,EQ,,,,MASK SYSTEM CHEMICA,111,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034360,72060793979034360,EQ,,,,SIGHT REFLEX COLLIMA,111,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793979034360,72060793979034360,EQ,,,,BAYONET MULTI SYS M9,111,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881162,72060793958881160,CR,,,,Truck: Light Cargo/Troop,111,,,,0,0,1,1,0,0,23-Mar-2026
72060793958881144,72060793958881162,BL,,,,Vehicle Driver,111,E-3,12B1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881144,72060793958881144,EQ,,,,MASK SYSTEM CHEMICA,111,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881144,72060793958881144,EQ,,,,SIGHT REFLEX COLLIMA,111,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881144,72060793958881144,EQ,,,,CARBINE 5.56MILL M4A1,111,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881144,72060793958881144,EQ,,,,BAYONET MULTI SYS M9,111,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881162,72060793958881162,EQ,,,,NA SE SA AN/PSN-13(A),111,,N96248,A,0,0,0,0,0,1,23-Mar-2026
72060793958881162,72060793958881162,EQ,,,,ANT GRP OE-254()/GRC,111,,A79381,A,0,0,0,0,0,1,23-Mar-2026
72060793958881162,72060793958881162,EQ,,,,RADIO SET AN/VRC-92F,111,,R45543,A,0,0,0,0,0,1,23-Mar-2026
72060793958881162,72060793958881162,EQ,,,,NIGHT VIS G AN/PVS-7A,111,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060793958881162,72060793958881162,EQ,,,,POWER SUPPLY,111,,P40750,A,0,0,0,0,0,1,23-Mar-2026
72060793958881162,72060793958881162,EQ,,,,TRK UT EX CAP M1152A1,111,,T37588,A,0,0,0,0,0,1,23-Mar-2026
72060793958881162,72060793958881162,EQ,,,,RADIO SET AN/PSC-5C,111,,R57606,A,0,0,0,0,0,1,23-Mar-2026
72060793958881164,72060793958881160,BL,,,,Senior Engineer Non-commissioned Officer (NCO),111,E-8,12Z5O,,0,0,1,1,0,0,23-Mar-2026
72060793958881164,72060793958881164,EQ,,,,CARBINE 5.56MILL M4A1,111,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881164,72060793958881164,EQ,,,,MASK SYSTEM CHEMICA,111,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881164,72060793958881164,EQ,,,,SIGHT REFLEX COLLIMA,111,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881164,72060793958881164,EQ,,,,BAYONET MULTI SYS M9,111,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881160,72060793958881160,EQ,,,,RADIAC ST AN/UDR-13,111,,R31061,A,0,0,0,0,0,1,23-Mar-2026
72060793958881160,72060793958881160,EQ,,,,COMPUTER SYS: DIG,111,,C27963,A,0,0,0,0,0,1,23-Mar-2026
72060793958881160,72060793958881160,EQ,,,,PWR PLT: UTILITY (MD),111,,P63462,A,0,0,0,0,0,1,23-Mar-2026
72060793958881160,72060793958881160,EQ,,,,RADIAC SET AN/VDR-2,111,,R20684,A,0,0,0,0,0,1,23-Mar-2026
72060793958881160,72060793958881160,EQ,,,,DTCTR CHMCL AGNT A,111,,J00697,A,0,0,0,0,0,1,23-Mar-2026
72060793958881160,72060793958881160,EQ,,,,"TRANSFER UNIT,CRYPTOG",111,,C05002,A,0,0,0,0,0,1,23-Mar-2026
72060793958881165,72060793958881127,UN,,,,Plans Cell,112,,,,3,0,2,5,0,0,23-Mar-2026
72060793958881166,72060793958881165,BL,,,,Assistant Operations Officer,112,O-4,01A00,,1,0,0,1,0,0,23-Mar-2026
72060793958881166,72060793958881166,EQ,,,,MASK SYSTEM CHEMICA,112,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881166,72060793958881166,EQ,,,,BAYONET MULTI SYS M9,112,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881166,72060793958881166,EQ,,,,"PISTOL,9MM,SEMIAUTO",112,,P05043,A,0,0,0,0,0,1,23-Mar-2026
72060793979034367,72060793958881165,BL,,,,Plans Officer,112,O-4,12A00,,1,0,0,1,0,0,23-Mar-2026
72060793979034367,72060793979034367,EQ,,,,MASK SYSTEM CHEMICA,112,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034367,72060793979034367,EQ,,,,"PISTOL,9MM,SEMIAUTO",112,,P05043,A,0,0,0,0,0,1,23-Mar-2026
72060793979034367,72060793979034367,EQ,,,,BAYONET MULTI SYS M9,112,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793979034368,72060793958881165,BL,,,,Assistant Plans Officer,112,O-3,12A00,,1,0,0,1,0,0,23-Mar-2026
72060793979034368,72060793979034368,EQ,,,,MASK SYSTEM CHEMICA,112,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034368,72060793979034368,EQ,,,,SIGHT REFLEX COLLIMA,112,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793979034368,72060793979034368,EQ,,,,CARBINE 5.56MILL M4A1,112,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793979034368,72060793979034368,EQ,,,,BAYONET MULTI SYS M9,112,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881170,72060793958881165,BL,,,,#1 Operations Sergeant,112,E-9,12A6O,,0,0,1,1,0,0,23-Mar-2026
72060793958881170,72060793958881170,EQ,,,,SIGHT REFLEX COLLIMA,112,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881170,72060793958881170,EQ,,,,MASK SYSTEM CHEMICA,112,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881170,72060793958881170,EQ,,,,CARBINE 5.56MILL M4A1,112,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881170,72060793958881170,EQ,,,,BAYONET MULTI SYS M9,112,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881171,72060793958881165,BL,,,,#2 Operations Sergeant,112,E-7,12C4O,,0,0,1,1,0,0,23-Mar-2026
72060793958881171,72060793958881171,EQ,,,,SIGHT REFLEX COLLIMA,112,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881171,72060793958881171,EQ,,,,CARBINE 5.56MILL M4A1,112,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881171,72060793958881171,EQ,,,,MASK SYSTEM CHEMICA,112,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881171,72060793958881171,EQ,,,,BAYONET MULTI SYS M9,112,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881165,72060793958881165,EQ,,,,COMPUTER SYS: DIG,112,,C27963,A,0,0,0,0,0,1,23-Mar-2026
72060793958881165,72060793958881165,EQ,,,,RADIAC SET AN/VDR-2,112,,R20684,A,0,0,0,0,0,1,23-Mar-2026
72060793958881165,72060793958881165,EQ,,,,RADIAC ST AN/UDR-13,112,,R31061,A,0,0,0,0,0,1,23-Mar-2026
72060793958881165,72060793958881165,EQ,,,,DTCTR CHMCL AGNT A,112,,J00697,A,0,0,0,0,0,1,23-Mar-2026
72060793958881165,72060793958881165,EQ,,,,ENCRYPTION-DECRYPTI,112,,E05008,A,0,0,0,0,0,1,23-Mar-2026
72060793958881165,72060793958881165,EQ,,,,COMPUTER SYSTEM DIGIT,112,,C05037,A,0,0,0,0,0,1,23-Mar-2026
72060793958881172,72060793958881127,UN,,,,Plans/Liaison Section,113,,,,1,0,1,2,0,0,23-Mar-2026
72060793979034372,72060793958881172,BL,,,,Plans Officer,113,O-3,12A00,,1,0,0,1,0,0,23-Mar-2026
72060793979034372,72060793979034372,EQ,,,,SIGHT REFLEX COLLIMA,113,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793979034372,72060793979034372,EQ,,,,CARBINE 5.56MILL M4A1,113,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793979034372,72060793979034372,EQ,,,,MASK SYSTEM CHEMICA,113,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034372,72060793979034372,EQ,,,,BAYONET MULTI SYS M9,113,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881174,72060793958881172,CR,,,,Truck: Light Cargo/Troop,113,,,,0,0,0,0,0,0,23-Mar-2026
72060793958881174,72060793958881174,EQ,,,,NIGHT VIS G AN/PVS-7A,113,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060793958881174,72060793958881174,EQ,,,,TRK UT EX CAP M1152A1,113,,T37588,A,0,0,0,0,0,1,23-Mar-2026
72060793958881174,72060793958881174,EQ,,,,RADIO SET AN/VRC-92F,113,,R45543,A,0,0,0,0,0,1,23-Mar-2026
72060793958881174,72060793958881174,EQ,,,,ANT GRP OE-254()/GRC,113,,A79381,A,0,0,0,0,0,1,23-Mar-2026
72060793958881174,72060793958881174,EQ,,,,ENCRYPTION-DECRYPTI,113,,E05008,A,0,0,0,0,0,1,23-Mar-2026
72060793958881174,72060793958881174,EQ,,,,"COMPUTER SYSTEM,DIGIT",113,,C05036,A,0,0,0,0,0,1,23-Mar-2026
72060793958881174,72060793958881174,EQ,,,,SOFTWARE,113,,M05098,A,0,0,0,0,0,1,23-Mar-2026
72060793958881174,72060793958881174,EQ,,,,NA SE SA AN/PSN-13(A),113,,N96248,A,0,0,0,0,0,1,23-Mar-2026
72060793958881175,72060793958881172,BL,,,,Construction Operations Sergeant,113,E-7,12H4O,,0,0,1,1,0,0,23-Mar-2026
72060793958881175,72060793958881175,EQ,,,,CARBINE 5.56MILL M4A1,113,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881175,72060793958881175,EQ,,,,MASK SYSTEM CHEMICA,113,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881175,72060793958881175,EQ,,,,SIGHT REFLEX COLLIMA,113,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881175,72060793958881175,EQ,,,,BAYONET MULTI SYS M9,113,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881172,72060793958881172,EQ,,,,"TRANSFER UNIT,CRYPTOG",113,,C05002,A,0,0,0,0,0,1,23-Mar-2026
72060793958881176,72060793958881127,UN,,,,Plans/Topographic,114,,,,0,1,7,8,0,0,23-Mar-2026
72060794020462747,72060793958881176,BL,,,,Geospatial Engineer Technician,114,W-2,125D0,,0,1,0,1,0,0,23-Mar-2026
72060794020462747,72060794020462747,EQ,,,,MASK SYSTEM CHEMICA,114,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060794020462747,72060794020462747,EQ,,,,CARBINE 5.56MILL M4A1,114,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060794020462747,72060794020462747,EQ,,,,SIGHT REFLEX COLLIMA,114,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060794020462747,72060794020462747,EQ,,,,BAYONET MULTI SYS M9,114,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881178,72060793958881176,BL,,,,Geospatial Engineer Sergeant,114,E-5,12Y2O,,0,0,1,1,0,0,23-Mar-2026
72060793958881178,72060793958881178,EQ,,,,MASK SYSTEM CHEMICA,114,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881178,72060793958881178,EQ,,,,SIGHT REFLEX COLLIMA,114,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881178,72060793958881178,EQ,,,,CARBINE 5.56MILL M4A1,114,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881178,72060793958881178,EQ,,,,BAYONET MULTI SYS M9,114,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060795929908226,72060793958881176,BL,,,,#1 Geospatial Database Specialist,114,E-4,12Y1O,,0,0,1,1,0,0,23-Mar-2026
72060795929908226,72060795929908226,EQ,,,,BAYONET MULTI SYS M9,114,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060795929908226,72060795929908226,EQ,,,,CARBINE 5.56MILL M4A1,114,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060795929908226,72060795929908226,EQ,,,,MASK SYSTEM CHEMICA,114,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795929908226,72060795929908226,EQ,,,,SIGHT REFLEX COLLIMA,114,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060795929908227,72060793958881176,BL,,,,#2 Geospatial Database Specialist,114,E-4,12Y1O,,0,0,1,1,0,0,23-Mar-2026
72060795929908227,72060795929908227,EQ,,,,BAYONET MULTI SYS M9,114,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060795929908227,72060795929908227,EQ,,,,CARBINE 5.56MILL M4A1,114,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060795929908227,72060795929908227,EQ,,,,MASK SYSTEM CHEMICA,114,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795929908227,72060795929908227,EQ,,,,SIGHT REFLEX COLLIMA,114,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060795929908225,72060793958881176,BL,,,,Geospatial Database Manager,114,E-6,12Y3O,,0,0,1,1,0,0,23-Mar-2026
72060795929908225,72060795929908225,EQ,,,,CARBINE 5.56MILL M4A1,114,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060795929908225,72060795929908225,EQ,,,,MASK SYSTEM CHEMICA,114,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795929908225,72060795929908225,EQ,,,,SIGHT REFLEX COLLIMA,114,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060795929908225,72060795929908225,EQ,,,,BAYONET MULTI SYS M9,114,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060795929908224,72060793958881176,BL,,,,Senior Geospatial Engineering Supervisor,114,E-7,12Y4O,,0,0,1,1,0,0,23-Mar-2026
72060795929908224,72060795929908224,EQ,,,,BAYONET MULTI SYS M9,114,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060795929908224,72060795929908224,EQ,,,,MASK SYSTEM CHEMICA,114,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795929908224,72060795929908224,EQ,,,,SIGHT REFLEX COLLIMA,114,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060795929908224,72060795929908224,EQ,,,,CARBINE 5.56MILL M4A1,114,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060795929908229,72060793958881176,BL,,,,Geospatial Production Specialist,114,E-3,12Y1O,,0,0,1,1,0,0,23-Mar-2026
72060795929908229,72060795929908229,EQ,,,,MACH GUN 5.56MM M249,114,,M09009,A,0,0,0,0,0,1,23-Mar-2026
72060795929908229,72060795929908229,EQ,,,,MASK SYSTEM CHEMICA,114,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795929908229,72060795929908229,EQ,,,,SIGHT BORE OPT M150,114,,S45729,A,0,0,0,0,0,1,23-Mar-2026
72060795929908229,72060795929908229,EQ,,,,BAYONET MULTI SYS M9,114,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060795929908229,72060795929908229,EQ,,,,TOOL KIT GENERAL ME,114,,T28688,A,0,0,0,0,0,1,23-Mar-2026
72060795929908228,72060793958881176,BL,,,,Geospatial Engineering Analyst,114,E-3,12Y1O,,0,0,1,1,0,0,23-Mar-2026
72060795929908228,72060795929908228,EQ,,,,SIGHT REFLEX COLLIMA,114,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060795929908228,72060795929908228,EQ,,,,CARBINE 5.56MILL M4A1,114,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060795929908228,72060795929908228,EQ,,,,MASK SYSTEM CHEMICA,114,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795929908228,72060795929908228,EQ,,,,BAYONET MULTI SYS M9,114,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881176,72060793958881176,EQ,,,,RADIAC ST AN/UDR-13,114,,R31061,A,0,0,0,0,0,1,23-Mar-2026
72060793958881176,72060793958881176,EQ,,,,COMPUTER SYS: DIG,114,,C27963,A,0,0,0,0,0,1,23-Mar-2026
72060793958881176,72060793958881176,EQ,,,,TOOL KT EL TK-101/GSQ,114,,W37483,A,0,0,0,0,0,1,23-Mar-2026
72060793958881176,72060793958881176,EQ,,,,DIG TOP AN/TYQ-71(V)3,114,,D11498,A,0,0,0,0,0,2,23-Mar-2026
72060793958881182,72060793958881127,UN,,,,Plans/Survey Design,115,,,,0,0,10,10,0,0,23-Mar-2026
72060793958881183,72060793958881182,BL,,,,Senior Technical Engineer (TE) Topographic Survey Non-commissioned Officer (NCO),115,E-7,12T4O,,0,0,1,1,0,0,23-Mar-2026
72060793958881183,72060793958881183,EQ,,,,MASK SYSTEM CHEMICA,115,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881183,72060793958881183,EQ,,,,"PISTOL,9MM,SEMIAUTO",115,,P05043,A,0,0,0,0,0,1,23-Mar-2026
72060793958881183,72060793958881183,EQ,,,,BAYONET MULTI SYS M9,115,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881183,72060793958881183,EQ,,,,NA SE SA AN/PSN-13(A),115,,N96248,A,0,0,0,0,0,1,23-Mar-2026
72060793958881183,72060793958881183,EQ,,,,NA SE SA AN/PSN-13(A),115,,N96248,A,0,0,0,0,0,1,23-Mar-2026
72060793958881186,72060793958881182,BL,,,,Senior Technical Engineer Non-commissioned Officer (NCO),115,E-7,12T4O,,0,0,1,1,0,0,23-Mar-2026
72060793958881186,72060793958881186,EQ,,,,SIGHT REFLEX COLLIMA,115,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881186,72060793958881186,EQ,,,,MASK SYSTEM CHEMICA,115,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881186,72060793958881186,EQ,,,,CARBINE 5.56MILL M4A1,115,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881186,72060793958881186,EQ,,,,BAYONET MULTI SYS M9,115,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881192,72060793958881182,BL,,,,Technical Engineer Sergeant,115,E-5,12T2O,,0,0,1,1,0,0,23-Mar-2026
72060793958881192,72060793958881192,EQ,,,,CARBINE 5.56MILL M4A1,115,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881192,72060793958881192,EQ,,,,MASK SYSTEM CHEMICA,115,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881192,72060793958881192,EQ,,,,SIGHT BORE OPT M150,115,,S45729,A,0,0,0,0,0,1,23-Mar-2026
72060793958881192,72060793958881192,EQ,,,,BAYONET MULTI SYS M9,115,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881197,72060793958881182,BL,,,,#1 Technical Engineer Specialist,115,E-3,12T1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881197,72060793958881197,EQ,,,,SIGHT REFLEX COLLIMA,115,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881197,72060793958881197,EQ,,,,MASK SYSTEM CHEMICA,115,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881197,72060793958881197,EQ,,,,CARBINE 5.56MILL M4A1,115,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881197,72060793958881197,EQ,,,,BAYONET MULTI SYS M9,115,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881194,72060793958881182,CR,,,,Truck: Light Medium Tactical Vehicle (LMTV),115,,,,0,0,1,1,0,0,23-Mar-2026
